,Actif_1,Actif_2,Actif_3,Actif_4,Actif_5
1141,0,12,32,36,20
1142,0,12,32,40,16
1143,0,12,32,44,12
1144,0,12,32,48,8
1145,0,12,32,52,4
1146,0,12,32,56,0
1147,0,12,36,0,52
1148,0,12,36,4,48
1149,0,12,36,8,44
1150,0,12,36,12,40
1151,0,12,36,16,36
1152,0,12,36,20,32
1153,0,12,36,24,28
1154,0,12,36,28,24
1155,0,12,36,32,20
1156,0,12,36,36,16
1157,0,12,36,40,12
1158,0,12,36,44,8
1159,0,12,36,48,4
1160,0,12,36,52,0
1161,0,12,40,0,48
1162,0,12,40,4,44
1163,0,12,40,8,40
1164,0,12,40,12,36
1165,0,12,40,16,32
1166,0,12,40,20,28
1167,0,12,40,24,24
1168,0,12,40,28,20
1169,0,12,40,32,16
1170,0,12,40,36,12
1171,0,12,40,40,8
1172,0,12,40,44,4
1173,0,12,40,48,0
1174,0,12,44,0,44
1175,0,12,44,4,40
1176,0,12,44,8,36
1177,0,12,44,12,32
1178,0,12,44,16,28
1179,0,12,44,20,24
1180,0,12,44,24,20
1181,0,12,44,28,16
1182,0,12,44,32,12
1183,0,12,44,36,8
1184,0,12,44,40,4
1185,0,12,44,44,0
1186,0,12,48,0,40
1187,0,12,48,4,36
1188,0,12,48,8,32
1189,0,12,48,12,28
1190,0,12,48,16,24
1191,0,12,48,20,20
1192,0,12,48,24,16
1193,0,12,48,28,12
1194,0,12,48,32,8
1195,0,12,48,36,4
1196,0,12,48,40,0
1197,0,12,52,0,36
1198,0,12,52,4,32
1199,0,12,52,8,28
1200,0,12,52,12,24
1201,0,12,52,16,20
1202,0,12,52,20,16
1203,0,12,52,24,12
1204,0,12,52,28,8
1205,0,12,52,32,4
1206,0,12,52,36,0
1207,0,12,56,0,32
1208,0,12,56,4,28
1209,0,12,56,8,24
1210,0,12,56,12,20
1211,0,12,56,16,16
1212,0,12,56,20,12
1213,0,12,56,24,8
1214,0,12,56,28,4
1215,0,12,56,32,0
1216,0,12,60,0,28
1217,0,12,60,4,24
1218,0,12,60,8,20
1219,0,12,60,12,16
1220,0,12,60,16,12
1221,0,12,60,20,8
1222,0,12,60,24,4
1223,0,12,60,28,0
1224,0,12,64,0,24
1225,0,12,64,4,20
1226,0,12,64,8,16
1227,0,12,64,12,12
1228,0,12,64,16,8
1229,0,12,64,20,4
1230,0,12,64,24,0
1231,0,12,68,0,20
1232,0,12,68,4,16
1233,0,12,68,8,12
1234,0,12,68,12,8
1235,0,12,68,16,4
1236,0,12,68,20,0
1237,0,12,72,0,16
1238,0,12,72,4,12
1239,0,12,72,8,8
1240,0,12,72,12,4
1241,0,12,72,16,0
1242,0,12,76,0,12
1243,0,12,76,4,8
1244,0,12,76,8,4
1245,0,12,76,12,0
1246,0,12,80,0,8
1247,0,12,80,4,4
1248,0,12,80,8,0
1249,0,12,84,0,4
1250,0,12,84,4,0
1251,0,12,88,0,0
1252,0,16,0,0,84
1253,0,16,0,4,80
1254,0,16,0,8,76
1255,0,16,0,12,72
1256,0,16,0,16,68
1257,0,16,0,20,64
1258,0,16,0,24,60
1259,0,16,0,28,56
1260,0,16,0,32,52
1261,0,16,0,36,48
1262,0,16,0,40,44
1263,0,16,0,44,40
1264,0,16,0,48,36
1265,0,16,0,52,32
1266,0,16,0,56,28
1267,0,16,0,60,24
1268,0,16,0,64,20
1269,0,16,0,68,16
1270,0,16,0,72,12
1271,0,16,0,76,8
1272,0,16,0,80,4
1273,0,16,0,84,0
1274,0,16,4,0,80
1275,0,16,4,4,76
1276,0,16,4,8,72
1277,0,16,4,12,68
1278,0,16,4,16,64
1279,0,16,4,20,60
1280,0,16,4,24,56
1281,0,16,4,28,52
1282,0,16,4,32,48
1283,0,16,4,36,44
1284,0,16,4,40,40
1285,0,16,4,44,36
1286,0,16,4,48,32
1287,0,16,4,52,28
1288,0,16,4,56,24
1289,0,16,4,60,20
1290,0,16,4,64,16
1291,0,16,4,68,12
1292,0,16,4,72,8
1293,0,16,4,76,4
1294,0,16,4,80,0
1295,0,16,8,0,76
1296,0,16,8,4,72
1297,0,16,8,8,68
1298,0,16,8,12,64
1299,0,16,8,16,60
1300,0,16,8,20,56
1301,0,16,8,24,52
1302,0,16,8,28,48
1303,0,16,8,32,44
1304,0,16,8,36,40
1305,0,16,8,40,36
1306,0,16,8,44,32
1307,0,16,8,48,28
1308,0,16,8,52,24
1309,0,16,8,56,20
1310,0,16,8,60,16
1311,0,16,8,64,12
1312,0,16,8,68,8
1313,0,16,8,72,4
1314,0,16,8,76,0
1315,0,16,12,0,72
1316,0,16,12,4,68
1317,0,16,12,8,64
1318,0,16,12,12,60
1319,0,16,12,16,56
1320,0,16,12,20,52
1321,0,16,12,24,48
1322,0,16,12,28,44
1323,0,16,12,32,40
1324,0,16,12,36,36
1325,0,16,12,40,32
1326,0,16,12,44,28
1327,0,16,12,48,24
1328,0,16,12,52,20
1329,0,16,12,56,16
1330,0,16,12,60,12
1331,0,16,12,64,8
1332,0,16,12,68,4
1333,0,16,12,72,0
1334,0,16,16,0,68
1335,0,16,16,4,64
1336,0,16,16,8,60
1337,0,16,16,12,56
1338,0,16,16,16,52
1339,0,16,16,20,48
1340,0,16,16,24,44
1341,0,16,16,28,40
1342,0,16,16,32,36
1343,0,16,16,36,32
1344,0,16,16,40,28
1345,0,16,16,44,24
1346,0,16,16,48,20
1347,0,16,16,52,16
1348,0,16,16,56,12
1349,0,16,16,60,8
1350,0,16,16,64,4
1351,0,16,16,68,0
1352,0,16,20,0,64
1353,0,16,20,4,60
1354,0,16,20,8,56
1355,0,16,20,12,52
1356,0,16,20,16,48
1357,0,16,20,20,44
1358,0,16,20,24,40
1359,0,16,20,28,36
1360,0,16,20,32,32
1361,0,16,20,36,28
1362,0,16,20,40,24
1363,0,16,20,44,20
1364,0,16,20,48,16
1365,0,16,20,52,12
1366,0,16,20,56,8
1367,0,16,20,60,4
1368,0,16,20,64,0
1369,0,16,24,0,60
1370,0,16,24,4,56
1371,0,16,24,8,52
1372,0,16,24,12,48
1373,0,16,24,16,44
1374,0,16,24,20,40
1375,0,16,24,24,36
1376,0,16,24,28,32
1377,0,16,24,32,28
1378,0,16,24,36,24
1379,0,16,24,40,20
1380,0,16,24,44,16
1381,0,16,24,48,12
1382,0,16,24,52,8
1383,0,16,24,56,4
1384,0,16,24,60,0
1385,0,16,28,0,56
1386,0,16,28,4,52
1387,0,16,28,8,48
1388,0,16,28,12,44
1389,0,16,28,16,40
1390,0,16,28,20,36
1391,0,16,28,24,32
1392,0,16,28,28,28
1393,0,16,28,32,24
1394,0,16,28,36,20
1395,0,16,28,40,16
1396,0,16,28,44,12
1397,0,16,28,48,8
1398,0,16,28,52,4
1399,0,16,28,56,0
1400,0,16,32,0,52
1401,0,16,32,4,48
1402,0,16,32,8,44
1403,0,16,32,12,40
1404,0,16,32,16,36
1405,0,16,32,20,32
1406,0,16,32,24,28
1407,0,16,32,28,24
1408,0,16,32,32,20
1409,0,16,32,36,16
1410,0,16,32,40,12
1411,0,16,32,44,8
1412,0,16,32,48,4
1413,0,16,32,52,0
1414,0,16,36,0,48
1415,0,16,36,4,44
1416,0,16,36,8,40
1417,0,16,36,12,36
1418,0,16,36,16,32
1419,0,16,36,20,28
1420,0,16,36,24,24
1421,0,16,36,28,20
1422,0,16,36,32,16
1423,0,16,36,36,12
1424,0,16,36,40,8
1425,0,16,36,44,4
1426,0,16,36,48,0
1427,0,16,40,0,44
1428,0,16,40,4,40
1429,0,16,40,8,36
1430,0,16,40,12,32
1431,0,16,40,16,28
1432,0,16,40,20,24
1433,0,16,40,24,20
1434,0,16,40,28,16
1435,0,16,40,32,12
1436,0,16,40,36,8
1437,0,16,40,40,4
1438,0,16,40,44,0
1439,0,16,44,0,40
1440,0,16,44,4,36
1441,0,16,44,8,32
1442,0,16,44,12,28
1443,0,16,44,16,24
1444,0,16,44,20,20
1445,0,16,44,24,16
1446,0,16,44,28,12
1447,0,16,44,32,8
1448,0,16,44,36,4
1449,0,16,44,40,0
1450,0,16,48,0,36
1451,0,16,48,4,32
1452,0,16,48,8,28
1453,0,16,48,12,24
1454,0,16,48,16,20
1455,0,16,48,20,16
1456,0,16,48,24,12
1457,0,16,48,28,8
1458,0,16,48,32,4
1459,0,16,48,36,0
1460,0,16,52,0,32
1461,0,16,52,4,28
1462,0,16,52,8,24
1463,0,16,52,12,20
1464,0,16,52,16,16
1465,0,16,52,20,12
1466,0,16,52,24,8
1467,0,16,52,28,4
1468,0,16,52,32,0
1469,0,16,56,0,28
1470,0,16,56,4,24
1471,0,16,56,8,20
1472,0,16,56,12,16
1473,0,16,56,16,12
1474,0,16,56,20,8
1475,0,16,56,24,4
1476,0,16,56,28,0
1477,0,16,60,0,24
1478,0,16,60,4,20
1479,0,16,60,8,16
1480,0,16,60,12,12
1481,0,16,60,16,8
1482,0,16,60,20,4
1483,0,16,60,24,0
1484,0,16,64,0,20
1485,0,16,64,4,16
1486,0,16,64,8,12
1487,0,16,64,12,8
1488,0,16,64,16,4
1489,0,16,64,20,0
1490,0,16,68,0,16
1491,0,16,68,4,12
1492,0,16,68,8,8
1493,0,16,68,12,4
1494,0,16,68,16,0
1495,0,16,72,0,12
1496,0,16,72,4,8
1497,0,16,72,8,4
1498,0,16,72,12,0
1499,0,16,76,0,8
1500,0,16,76,4,4
1501,0,16,76,8,0
1502,0,16,80,0,4
1503,0,16,80,4,0
1504,0,16,84,0,0
1505,0,20,0,0,80
1506,0,20,0,4,76
1507,0,20,0,8,72
1508,0,20,0,12,68
1509,0,20,0,16,64
1510,0,20,0,20,60
1511,0,20,0,24,56
1512,0,20,0,28,52
1513,0,20,0,32,48
1514,0,20,0,36,44
1515,0,20,0,40,40
1516,0,20,0,44,36
1517,0,20,0,48,32
1518,0,20,0,52,28
1519,0,20,0,56,24
1520,0,20,0,60,20
1521,0,20,0,64,16
1522,0,20,0,68,12
1523,0,20,0,72,8
1524,0,20,0,76,4
1525,0,20,0,80,0
1526,0,20,4,0,76
1527,0,20,4,4,72
1528,0,20,4,8,68
1529,0,20,4,12,64
1530,0,20,4,16,60
1531,0,20,4,20,56
1532,0,20,4,24,52
1533,0,20,4,28,48
1534,0,20,4,32,44
1535,0,20,4,36,40
1536,0,20,4,40,36
1537,0,20,4,44,32
1538,0,20,4,48,28
1539,0,20,4,52,24
1540,0,20,4,56,20
1541,0,20,4,60,16
1542,0,20,4,64,12
1543,0,20,4,68,8
1544,0,20,4,72,4
1545,0,20,4,76,0
1546,0,20,8,0,72
1547,0,20,8,4,68
1548,0,20,8,8,64
1549,0,20,8,12,60
1550,0,20,8,16,56
1551,0,20,8,20,52
1552,0,20,8,24,48
1553,0,20,8,28,44
1554,0,20,8,32,40
1555,0,20,8,36,36
1556,0,20,8,40,32
1557,0,20,8,44,28
1558,0,20,8,48,24
1559,0,20,8,52,20
1560,0,20,8,56,16
1561,0,20,8,60,12
1562,0,20,8,64,8
1563,0,20,8,68,4
1564,0,20,8,72,0
1565,0,20,12,0,68
1566,0,20,12,4,64
1567,0,20,12,8,60
1568,0,20,12,12,56
1569,0,20,12,16,52
1570,0,20,12,20,48
1571,0,20,12,24,44
1572,0,20,12,28,40
1573,0,20,12,32,36
1574,0,20,12,36,32
1575,0,20,12,40,28
1576,0,20,12,44,24
1577,0,20,12,48,20
1578,0,20,12,52,16
1579,0,20,12,56,12
1580,0,20,12,60,8
1581,0,20,12,64,4
1582,0,20,12,68,0
1583,0,20,16,0,64
1584,0,20,16,4,60
1585,0,20,16,8,56
1586,0,20,16,12,52
1587,0,20,16,16,48
1588,0,20,16,20,44
1589,0,20,16,24,40
1590,0,20,16,28,36
1591,0,20,16,32,32
1592,0,20,16,36,28
1593,0,20,16,40,24
1594,0,20,16,44,20
1595,0,20,16,48,16
1596,0,20,16,52,12
1597,0,20,16,56,8
1598,0,20,16,60,4
1599,0,20,16,64,0
1600,0,20,20,0,60
1601,0,20,20,4,56
1602,0,20,20,8,52
1603,0,20,20,12,48
1604,0,20,20,16,44
1605,0,20,20,20,40
1606,0,20,20,24,36
1607,0,20,20,28,32
1608,0,20,20,32,28
1609,0,20,20,36,24
1610,0,20,20,40,20
1611,0,20,20,44,16
1612,0,20,20,48,12
1613,0,20,20,52,8
1614,0,20,20,56,4
1615,0,20,20,60,0
1616,0,20,24,0,56
1617,0,20,24,4,52
1618,0,20,24,8,48
1619,0,20,24,12,44
1620,0,20,24,16,40
1621,0,20,24,20,36
1622,0,20,24,24,32
1623,0,20,24,28,28
1624,0,20,24,32,24
1625,0,20,24,36,20
1626,0,20,24,40,16
1627,0,20,24,44,12
1628,0,20,24,48,8
1629,0,20,24,52,4
1630,0,20,24,56,0
1631,0,20,28,0,52
1632,0,20,28,4,48
1633,0,20,28,8,44
1634,0,20,28,12,40
1635,0,20,28,16,36
1636,0,20,28,20,32
1637,0,20,28,24,28
1638,0,20,28,28,24
1639,0,20,28,32,20
1640,0,20,28,36,16
1641,0,20,28,40,12
1642,0,20,28,44,8
1643,0,20,28,48,4
1644,0,20,28,52,0
1645,0,20,32,0,48
1646,0,20,32,4,44
1647,0,20,32,8,40
1648,0,20,32,12,36
1649,0,20,32,16,32
1650,0,20,32,20,28
1651,0,20,32,24,24
1652,0,20,32,28,20
1653,0,20,32,32,16
1654,0,20,32,36,12
1655,0,20,32,40,8
1656,0,20,32,44,4
1657,0,20,32,48,0
1658,0,20,36,0,44
1659,0,20,36,4,40
1660,0,20,36,8,36
1661,0,20,36,12,32
1662,0,20,36,16,28
1663,0,20,36,20,24
1664,0,20,36,24,20
1665,0,20,36,28,16
1666,0,20,36,32,12
1667,0,20,36,36,8
1668,0,20,36,40,4
1669,0,20,36,44,0
1670,0,20,40,0,40
1671,0,20,40,4,36
1672,0,20,40,8,32
1673,0,20,40,12,28
1674,0,20,40,16,24
1675,0,20,40,20,20
1676,0,20,40,24,16
1677,0,20,40,28,12
1678,0,20,40,32,8
1679,0,20,40,36,4
1680,0,20,40,40,0
1681,0,20,44,0,36
1682,0,20,44,4,32
1683,0,20,44,8,28
1684,0,20,44,12,24
1685,0,20,44,16,20
1686,0,20,44,20,16
1687,0,20,44,24,12
1688,0,20,44,28,8
1689,0,20,44,32,4
1690,0,20,44,36,0
1691,0,20,48,0,32
1692,0,20,48,4,28
1693,0,20,48,8,24
1694,0,20,48,12,20
1695,0,20,48,16,16
1696,0,20,48,20,12
1697,0,20,48,24,8
1698,0,20,48,28,4
1699,0,20,48,32,0
1700,0,20,52,0,28
1701,0,20,52,4,24
1702,0,20,52,8,20
1703,0,20,52,12,16
1704,0,20,52,16,12
1705,0,20,52,20,8
1706,0,20,52,24,4
1707,0,20,52,28,0
1708,0,20,56,0,24
1709,0,20,56,4,20
1710,0,20,56,8,16
1711,0,20,56,12,12
1712,0,20,56,16,8
1713,0,20,56,20,4
1714,0,20,56,24,0
1715,0,20,60,0,20
1716,0,20,60,4,16
1717,0,20,60,8,12
1718,0,20,60,12,8
1719,0,20,60,16,4
1720,0,20,60,20,0
1721,0,20,64,0,16
1722,0,20,64,4,12
1723,0,20,64,8,8
1724,0,20,64,12,4
1725,0,20,64,16,0
1726,0,20,68,0,12
1727,0,20,68,4,8
1728,0,20,68,8,4
1729,0,20,68,12,0
1730,0,20,72,0,8
1731,0,20,72,4,4
1732,0,20,72,8,0
1733,0,20,76,0,4
1734,0,20,76,4,0
1735,0,20,80,0,0
1736,0,24,0,0,76
1737,0,24,0,4,72
1738,0,24,0,8,68
1739,0,24,0,12,64
1740,0,24,0,16,60
1741,0,24,0,20,56
1742,0,24,0,24,52
1743,0,24,0,28,48
1744,0,24,0,32,44
1745,0,24,0,36,40
1746,0,24,0,40,36
1747,0,24,0,44,32
1748,0,24,0,48,28
1749,0,24,0,52,24
1750,0,24,0,56,20
1751,0,24,0,60,16
1752,0,24,0,64,12
1753,0,24,0,68,8
1754,0,24,0,72,4
1755,0,24,0,76,0
1756,0,24,4,0,72
1757,0,24,4,4,68
1758,0,24,4,8,64
1759,0,24,4,12,60
1760,0,24,4,16,56
1761,0,24,4,20,52
1762,0,24,4,24,48
1763,0,24,4,28,44
1764,0,24,4,32,40
1765,0,24,4,36,36
1766,0,24,4,40,32
1767,0,24,4,44,28
1768,0,24,4,48,24
1769,0,24,4,52,20
1770,0,24,4,56,16
1771,0,24,4,60,12
1772,0,24,4,64,8
1773,0,24,4,68,4
1774,0,24,4,72,0
1775,0,24,8,0,68
1776,0,24,8,4,64
1777,0,24,8,8,60
1778,0,24,8,12,56
1779,0,24,8,16,52
1780,0,24,8,20,48
1781,0,24,8,24,44
1782,0,24,8,28,40
1783,0,24,8,32,36
1784,0,24,8,36,32
1785,0,24,8,40,28
1786,0,24,8,44,24
1787,0,24,8,48,20
1788,0,24,8,52,16
1789,0,24,8,56,12
1790,0,24,8,60,8
1791,0,24,8,64,4
1792,0,24,8,68,0
1793,0,24,12,0,64
1794,0,24,12,4,60
1795,0,24,12,8,56
1796,0,24,12,12,52
1797,0,24,12,16,48
1798,0,24,12,20,44
1799,0,24,12,24,40
1800,0,24,12,28,36
1801,0,24,12,32,32
1802,0,24,12,36,28
1803,0,24,12,40,24
1804,0,24,12,44,20
1805,0,24,12,48,16
1806,0,24,12,52,12
1807,0,24,12,56,8
1808,0,24,12,60,4
1809,0,24,12,64,0
1810,0,24,16,0,60
1811,0,24,16,4,56
1812,0,24,16,8,52
1813,0,24,16,12,48
1814,0,24,16,16,44
1815,0,24,16,20,40
1816,0,24,16,24,36
1817,0,24,16,28,32
1818,0,24,16,32,28
1819,0,24,16,36,24
1820,0,24,16,40,20
1821,0,24,16,44,16
1822,0,24,16,48,12
1823,0,24,16,52,8
1824,0,24,16,56,4
1825,0,24,16,60,0
1826,0,24,20,0,56
1827,0,24,20,4,52
1828,0,24,20,8,48
1829,0,24,20,12,44
1830,0,24,20,16,40
1831,0,24,20,20,36
1832,0,24,20,24,32
1833,0,24,20,28,28
1834,0,24,20,32,24
1835,0,24,20,36,20
1836,0,24,20,40,16
1837,0,24,20,44,12
1838,0,24,20,48,8
1839,0,24,20,52,4
1840,0,24,20,56,0
1841,0,24,24,0,52
1842,0,24,24,4,48
1843,0,24,24,8,44
1844,0,24,24,12,40
1845,0,24,24,16,36
1846,0,24,24,20,32
1847,0,24,24,24,28
1848,0,24,24,28,24
1849,0,24,24,32,20
1850,0,24,24,36,16
1851,0,24,24,40,12
1852,0,24,24,44,8
1853,0,24,24,48,4
1854,0,24,24,52,0
1855,0,24,28,0,48
1856,0,24,28,4,44
1857,0,24,28,8,40
1858,0,24,28,12,36
1859,0,24,28,16,32
1860,0,24,28,20,28
1861,0,24,28,24,24
1862,0,24,28,28,20
1863,0,24,28,32,16
1864,0,24,28,36,12
1865,0,24,28,40,8
1866,0,24,28,44,4
1867,0,24,28,48,0
1868,0,24,32,0,44
1869,0,24,32,4,40
1870,0,24,32,8,36
1871,0,24,32,12,32
1872,0,24,32,16,28
1873,0,24,32,20,24
1874,0,24,32,24,20
1875,0,24,32,28,16
1876,0,24,32,32,12
1877,0,24,32,36,8
1878,0,24,32,40,4
1879,0,24,32,44,0
1880,0,24,36,0,40
1881,0,24,36,4,36
1882,0,24,36,8,32
1883,0,24,36,12,28
1884,0,24,36,16,24
1885,0,24,36,20,20
1886,0,24,36,24,16
1887,0,24,36,28,12
1888,0,24,36,32,8
1889,0,24,36,36,4
1890,0,24,36,40,0
1891,0,24,40,0,36
1892,0,24,40,4,32
1893,0,24,40,8,28
1894,0,24,40,12,24
1895,0,24,40,16,20
1896,0,24,40,20,16
1897,0,24,40,24,12
1898,0,24,40,28,8
1899,0,24,40,32,4
1900,0,24,40,36,0
1901,0,24,44,0,32
1902,0,24,44,4,28
1903,0,24,44,8,24
1904,0,24,44,12,20
1905,0,24,44,16,16
1906,0,24,44,20,12
1907,0,24,44,24,8
1908,0,24,44,28,4
1909,0,24,44,32,0
1910,0,24,48,0,28
1911,0,24,48,4,24
1912,0,24,48,8,20
1913,0,24,48,12,16
1914,0,24,48,16,12
1915,0,24,48,20,8
1916,0,24,48,24,4
1917,0,24,48,28,0
1918,0,24,52,0,24
1919,0,24,52,4,20
1920,0,24,52,8,16
1921,0,24,52,12,12
1922,0,24,52,16,8
1923,0,24,52,20,4
1924,0,24,52,24,0
1925,0,24,56,0,20
1926,0,24,56,4,16
1927,0,24,56,8,12
1928,0,24,56,12,8
1929,0,24,56,16,4
1930,0,24,56,20,0
1931,0,24,60,0,16
1932,0,24,60,4,12
1933,0,24,60,8,8
1934,0,24,60,12,4
1935,0,24,60,16,0
1936,0,24,64,0,12
1937,0,24,64,4,8
1938,0,24,64,8,4
1939,0,24,64,12,0
1940,0,24,68,0,8
1941,0,24,68,4,4
1942,0,24,68,8,0
1943,0,24,72,0,4
1944,0,24,72,4,0
1945,0,24,76,0,0
1946,0,28,0,0,72
1947,0,28,0,4,68
1948,0,28,0,8,64
1949,0,28,0,12,60
1950,0,28,0,16,56
1951,0,28,0,20,52
1952,0,28,0,24,48
1953,0,28,0,28,44
1954,0,28,0,32,40
1955,0,28,0,36,36
1956,0,28,0,40,32
1957,0,28,0,44,28
1958,0,28,0,48,24
1959,0,28,0,52,20
1960,0,28,0,56,16
1961,0,28,0,60,12
1962,0,28,0,64,8
1963,0,28,0,68,4
1964,0,28,0,72,0
1965,0,28,4,0,68
1966,0,28,4,4,64
1967,0,28,4,8,60
1968,0,28,4,12,56
1969,0,28,4,16,52
1970,0,28,4,20,48
1971,0,28,4,24,44
1972,0,28,4,28,40
1973,0,28,4,32,36
1974,0,28,4,36,32
1975,0,28,4,40,28
1976,0,28,4,44,24
1977,0,28,4,48,20
1978,0,28,4,52,16
1979,0,28,4,56,12
1980,0,28,4,60,8
1981,0,28,4,64,4
1982,0,28,4,68,0
1983,0,28,8,0,64
1984,0,28,8,4,60
1985,0,28,8,8,56
1986,0,28,8,12,52
1987,0,28,8,16,48
1988,0,28,8,20,44
1989,0,28,8,24,40
1990,0,28,8,28,36
1991,0,28,8,32,32
1992,0,28,8,36,28
1993,0,28,8,40,24
1994,0,28,8,44,20
1995,0,28,8,48,16
1996,0,28,8,52,12
1997,0,28,8,56,8
1998,0,28,8,60,4
1999,0,28,8,64,0
2000,0,28,12,0,60
2001,0,28,12,4,56
2002,0,28,12,8,52
2003,0,28,12,12,48
2004,0,28,12,16,44
2005,0,28,12,20,40
2006,0,28,12,24,36
2007,0,28,12,28,32
2008,0,28,12,32,28
2009,0,28,12,36,24
2010,0,28,12,40,20
2011,0,28,12,44,16
2012,0,28,12,48,12
2013,0,28,12,52,8
2014,0,28,12,56,4
2015,0,28,12,60,0
2016,0,28,16,0,56
2017,0,28,16,4,52
2018,0,28,16,8,48
2019,0,28,16,12,44
2020,0,28,16,16,40
2021,0,28,16,20,36
2022,0,28,16,24,32
2023,0,28,16,28,28
2024,0,28,16,32,24
2025,0,28,16,36,20
2026,0,28,16,40,16
2027,0,28,16,44,12
2028,0,28,16,48,8
2029,0,28,16,52,4
2030,0,28,16,56,0
2031,0,28,20,0,52
2032,0,28,20,4,48
2033,0,28,20,8,44
2034,0,28,20,12,40
2035,0,28,20,16,36
2036,0,28,20,20,32
2037,0,28,20,24,28
2038,0,28,20,28,24
2039,0,28,20,32,20
2040,0,28,20,36,16
2041,0,28,20,40,12
2042,0,28,20,44,8
2043,0,28,20,48,4
2044,0,28,20,52,0
2045,0,28,24,0,48
2046,0,28,24,4,44
2047,0,28,24,8,40
2048,0,28,24,12,36
2049,0,28,24,16,32
2050,0,28,24,20,28
2051,0,28,24,24,24
2052,0,28,24,28,20
2053,0,28,24,32,16
2054,0,28,24,36,12
2055,0,28,24,40,8
2056,0,28,24,44,4
2057,0,28,24,48,0
2058,0,28,28,0,44
2059,0,28,28,4,40
2060,0,28,28,8,36
2061,0,28,28,12,32
2062,0,28,28,16,28
2063,0,28,28,20,24
2064,0,28,28,24,20
2065,0,28,28,28,16
2066,0,28,28,32,12
2067,0,28,28,36,8
2068,0,28,28,40,4
2069,0,28,28,44,0
2070,0,28,32,0,40
2071,0,28,32,4,36
2072,0,28,32,8,32
2073,0,28,32,12,28
2074,0,28,32,16,24
2075,0,28,32,20,20
2076,0,28,32,24,16
2077,0,28,32,28,12
2078,0,28,32,32,8
2079,0,28,32,36,4
2080,0,28,32,40,0
2081,0,28,36,0,36
2082,0,28,36,4,32
2083,0,28,36,8,28
2084,0,28,36,12,24
2085,0,28,36,16,20
2086,0,28,36,20,16
2087,0,28,36,24,12
2088,0,28,36,28,8
2089,0,28,36,32,4
2090,0,28,36,36,0
2091,0,28,40,0,32
2092,0,28,40,4,28
2093,0,28,40,8,24
2094,0,28,40,12,20
2095,0,28,40,16,16
2096,0,28,40,20,12
2097,0,28,40,24,8
2098,0,28,40,28,4
2099,0,28,40,32,0
2100,0,28,44,0,28
2101,0,28,44,4,24
2102,0,28,44,8,20
2103,0,28,44,12,16
2104,0,28,44,16,12
2105,0,28,44,20,8
2106,0,28,44,24,4
2107,0,28,44,28,0
2108,0,28,48,0,24
2109,0,28,48,4,20
2110,0,28,48,8,16
2111,0,28,48,12,12
2112,0,28,48,16,8
2113,0,28,48,20,4
2114,0,28,48,24,0
2115,0,28,52,0,20
2116,0,28,52,4,16
2117,0,28,52,8,12
2118,0,28,52,12,8
2119,0,28,52,16,4
2120,0,28,52,20,0
2121,0,28,56,0,16
2122,0,28,56,4,12
2123,0,28,56,8,8
2124,0,28,56,12,4
2125,0,28,56,16,0
2126,0,28,60,0,12
2127,0,28,60,4,8
2128,0,28,60,8,4
2129,0,28,60,12,0
2130,0,28,64,0,8
2131,0,28,64,4,4
2132,0,28,64,8,0
2133,0,28,68,0,4
2134,0,28,68,4,0
2135,0,28,72,0,0
2136,0,32,0,0,68
2137,0,32,0,4,64
2138,0,32,0,8,60
2139,0,32,0,12,56
2140,0,32,0,16,52
2141,0,32,0,20,48
2142,0,32,0,24,44
2143,0,32,0,28,40
2144,0,32,0,32,36
2145,0,32,0,36,32
2146,0,32,0,40,28
2147,0,32,0,44,24
2148,0,32,0,48,20
2149,0,32,0,52,16
2150,0,32,0,56,12
2151,0,32,0,60,8
2152,0,32,0,64,4
2153,0,32,0,68,0
2154,0,32,4,0,64
2155,0,32,4,4,60
2156,0,32,4,8,56
2157,0,32,4,12,52
2158,0,32,4,16,48
2159,0,32,4,20,44
2160,0,32,4,24,40
2161,0,32,4,28,36
2162,0,32,4,32,32
2163,0,32,4,36,28
2164,0,32,4,40,24
2165,0,32,4,44,20
2166,0,32,4,48,16
2167,0,32,4,52,12
2168,0,32,4,56,8
2169,0,32,4,60,4
2170,0,32,4,64,0
2171,0,32,8,0,60
2172,0,32,8,4,56
2173,0,32,8,8,52
2174,0,32,8,12,48
2175,0,32,8,16,44
2176,0,32,8,20,40
2177,0,32,8,24,36
2178,0,32,8,28,32
2179,0,32,8,32,28
2180,0,32,8,36,24
2181,0,32,8,40,20
2182,0,32,8,44,16
2183,0,32,8,48,12
2184,0,32,8,52,8
2185,0,32,8,56,4
2186,0,32,8,60,0
2187,0,32,12,0,56
2188,0,32,12,4,52
2189,0,32,12,8,48
2190,0,32,12,12,44
2191,0,32,12,16,40
2192,0,32,12,20,36
2193,0,32,12,24,32
2194,0,32,12,28,28
2195,0,32,12,32,24
2196,0,32,12,36,20
2197,0,32,12,40,16
2198,0,32,12,44,12
2199,0,32,12,48,8
2200,0,32,12,52,4
2201,0,32,12,56,0
2202,0,32,16,0,52
2203,0,32,16,4,48
2204,0,32,16,8,44
2205,0,32,16,12,40
2206,0,32,16,16,36
2207,0,32,16,20,32
2208,0,32,16,24,28
2209,0,32,16,28,24
2210,0,32,16,32,20
2211,0,32,16,36,16
2212,0,32,16,40,12
2213,0,32,16,44,8
2214,0,32,16,48,4
